,player,player_upper,api_id,birthday,season_age,position,position_type,shoots,team,season,session,gp,toi,toi_gp,toi_perc,g,a1,a2,points,isf,iff,icf
142,Bryan Smolinski,BRYAN.SMOLINSKI,8458069,1971-12-27,35.0,C,F,R,MTL,20072008,R,64.0,36.22,0.57,7.71,1.0,3.0,3.0,7.0,8.0,11.0,15.0
143,Bryan Young,BRYAN.YOUNG,8471358,1986-08-06,21.0,D,D,L,EDM,20072008,R,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Bryce Salvador,BRYCE.SALVADOR,8460626,1976-02-11,31.0,D,D,L,N.J,20072008,R,8.0,0.7,0.09,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Bryce Salvador,BRYCE.SALVADOR,8460626,1976-02-11,31.0,D,D,L,STL,20072008,R,56.0,4.53,0.08,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Byron Ritchie,BYRON.RITCHIE,8462197,1977-04-24,30.0,C,F,L,VAN,20072008,R,71.0,62.07,0.87,12.32,0.0,2.0,1.0,3.0,10.0,13.0,16.0
147,Cal Clutterbuck,CAL.CLUTTERBUCK,8473504,1987-11-18,19.0,R,F,R,MIN,20072008,R,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Cam Barker,CAM.BARKER,8471216,1986-04-04,21.0,D,D,L,CHI,20072008,R,45.0,122.77,2.73,36.91,2.0,2.0,0.0,4.0,10.0,17.0,29.0
149,Cam Janssen,CAM.JANSSEN,8470123,1984-04-15,23.0,R,F,R,STL,20072008,R,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Carlo Colaiacovo,CARLO.COLAIACOVO,8469470,1983-01-27,24.0,D,D,L,TOR,20072008,R,28.0,7.88,0.28,4.3,0.0,0.0,0.0,0.0,2.0,3.0,3.0
151,Casey Borer,CASEY.BORER,8471282,1985-07-28,22.0,D,D,L,CAR,20072008,R,11.0,15.6,1.42,20.25,0.0,1.0,1.0,2.0,1.0,1.0,2.0
152,Chad Kilger,CHAD.KILGER,8462035,1976-11-27,30.0,L,F,L,TOR,20072008,R,53.0,5.47,0.1,1.43,0.0,0.0,0.0,0.0,2.0,3.0,3.0
153,Chad Larose,CHAD.LAROSE,8469812,1982-03-27,25.0,C,F,R,CAR,20072008,R,58.0,14.28,0.25,2.91,0.0,1.0,0.0,1.0,1.0,2.0,2.0
154,Chris Bourque,CHRIS.BOURQUE,8471246,1986-01-29,21.0,L,F,L,WSH,20072008,R,4.0,4.53,1.13,21.04,0.0,0.0,0.0,0.0,1.0,2.0,2.0
155,Chris Campoli,CHRIS.CAMPOLI,8470329,1984-07-09,23.0,D,D,L,NYI,20072008,R,46.0,174.45,3.79,57.5,3.0,4.0,4.0,11.0,25.0,33.0,50.0
156,Chris Chelios,CHRIS.CHELIOS,8446053,1962-01-25,45.0,D,D,R,DET,20072008,R,69.0,21.12,0.31,4.33,0.0,0.0,0.0,0.0,0.0,2.0,4.0
157,Chris Clark,CHRIS.CLARK,8460567,1976-03-08,31.0,R,F,R,WSH,20072008,R,18.0,56.93,3.16,43.12,1.0,1.0,0.0,2.0,6.0,10.0,12.0
158,Chris Conner,CHRIS.CONNER,8472368,1983-12-23,23.0,R,F,L,DAL,20072008,R,22.0,18.77,0.85,15.15,0.0,0.0,0.0,0.0,3.0,3.0,3.0
159,Chris Drury,CHRIS.DRURY,8460562,1976-08-20,31.0,C,F,R,NYR,20072008,R,82.0,315.08,3.84,54.12,10.0,8.0,9.0,27.0,69.0,96.0,115.0
160,Chris Gratton,CHRIS.GRATTON,8459425,1975-07-05,32.0,C,F,L,T.B,20072008,R,59.0,105.35,1.79,30.63,2.0,1.0,2.0,5.0,16.0,18.0,20.0
161,Chris Higgins,CHRIS.HIGGINS,8470274,1983-06-02,24.0,C/L,F,L,MTL,20072008,R,82.0,262.08,3.2,44.52,11.0,9.0,4.0,24.0,52.0,73.0,86.0
162,Chris Kelly,CHRIS.KELLY,8467967,1980-11-11,26.0,C,F,L,OTT,20072008,R,74.0,19.78,0.27,4.13,0.0,1.0,0.0,1.0,1.0,1.0,1.0
163,Chris Kunitz,CHRIS.KUNITZ,8470543,1979-09-26,27.0,L,F,L,ANA,20072008,R,81.0,252.27,3.11,44.98,7.0,3.0,3.0,13.0,40.0,48.0,53.0
164,Chris Minard,CHRIS.MINARD,8470383,1981-11-18,25.0,L,F,L,PIT,20072008,R,15.0,3.27,0.22,2.83,0.0,0.0,1.0,1.0,0.0,0.0,0.0
165,Chris Neil,CHRIS.NEIL,8467493,1979-06-18,28.0,R,F,R,OTT,20072008,R,67.0,95.2,1.42,21.71,0.0,0.0,0.0,0.0,6.0,19.0,20.0
166,Chris Phillips,CHRIS.PHILLIPS,8464956,1978-03-09,29.0,D,D,L,OTT,20072008,R,81.0,17.78,0.22,3.37,1.0,0.0,0.0,1.0,1.0,2.0,2.0
167,Chris Pronger,CHRIS.PRONGER,8459424,1974-10-10,32.0,D,D,L,ANA,20072008,R,71.0,348.78,4.91,72.01,8.0,10.0,12.0,30.0,72.0,96.0,134.0
168,Chris Simon,CHRIS.SIMON,8458031,1972-01-30,35.0,L,F,L,MIN,20072008,R,10.0,14.67,1.47,20.99,0.0,0.0,0.0,0.0,4.0,5.0,5.0
169,Chris Simon,CHRIS.SIMON,8458031,1972-01-30,35.0,L,F,L,NYI,20072008,R,28.0,6.15,0.22,3.25,0.0,0.0,0.0,0.0,2.0,2.0,2.0
170,Chris Thorburn,CHRIS.THORBURN,8469501,1983-06-03,24.0,C/R,F,R,ATL,20072008,R,73.0,9.93,0.14,2.17,0.0,0.0,0.0,0.0,1.0,4.0,4.0
171,Christian Backman,CHRISTIAN.BACKMAN,8467348,1980-04-28,27.0,D,D,L,NYR,20072008,R,18.0,39.08,2.17,36.78,1.0,1.0,1.0,3.0,5.0,10.0,14.0
172,Christian Backman,CHRISTIAN.BACKMAN,8467348,1980-04-28,27.0,D,D,L,STL,20072008,R,45.0,124.1,2.76,40.18,0.0,0.0,2.0,2.0,8.0,15.0,19.0
173,Christian Ehrhoff,CHRISTIAN.EHRHOFF,8469555,1982-07-06,25.0,D,D,L,S.J,20072008,R,77.0,171.48,2.23,30.58,1.0,0.0,4.0,5.0,24.0,45.0,60.0
174,Christoph Schubert,CHRISTOPH.SCHUBERT,8469575,1982-02-05,25.0,D,D,L,OTT,20072008,R,81.0,162.82,2.01,30.89,1.0,4.0,2.0,7.0,30.0,46.0,67.0
175,Chuck Kobasew,CHUCK.KOBASEW,8469467,1982-04-17,25.0,R,F,R,BOS,20072008,R,72.0,155.1,2.15,33.31,6.0,3.0,1.0,10.0,30.0,36.0,38.0
176,Clarke MacArthur,CLARKE.MACARTHUR,8470667,1985-04-06,22.0,L,F,L,BUF,20072008,R,37.0,53.43,1.44,21.4,0.0,0.0,0.0,0.0,1.0,1.0,2.0
177,Claude Giroux,CLAUDE.GIROUX,8473512,1988-01-12,19.0,R,F,R,PHI,20072008,R,1.0,2.63,2.63,31.35,0.0,0.0,0.0,0.0,0.0,1.0,1.0
178,Clay Wilson,CLAY.WILSON,8472262,1983-04-05,24.0,D,D,L,CBJ,20072008,R,7.0,30.55,4.36,61.1,0.0,1.0,0.0,1.0,4.0,5.0,8.0
179,Cody Bass,CODY.BASS,8471760,1987-01-07,20.0,C,F,R,OTT,20072008,R,21.0,1.43,0.07,1.22,0.0,0.0,0.0,0.0,1.0,1.0,1.0
180,Cody McCormick,CODY.MCCORMICK,8469591,1983-04-18,24.0,C,F,R,COL,20072008,R,40.0,2.07,0.05,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Cody McLeod,CODY.MCLEOD,8471657,1984-06-26,23.0,L,F,L,COL,20072008,R,49.0,5.48,0.11,1.76,0.0,0.0,0.0,0.0,1.0,2.0,2.0
182,Colby Armstrong,COLBY.ARMSTRONG,8469474,1982-11-23,24.0,R,F,R,ATL,20072008,R,18.0,28.88,1.6,26.82,1.0,1.0,0.0,2.0,3.0,3.0,4.0
183,Colby Armstrong,COLBY.ARMSTRONG,8469474,1982-11-23,24.0,R,F,R,PIT,20072008,R,54.0,27.72,0.51,6.83,0.0,0.0,0.0,0.0,1.0,2.0,3.0
184,Colin Fraser,COLIN.FRASER,8470662,1985-01-28,22.0,C,F,L,CHI,20072008,R,5.0,0.73,0.15,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Colin Stuart,COLIN.STUART,8469582,1982-07-08,25.0,L,F,L,ATL,20072008,R,18.0,0.97,0.05,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Colin White,COLIN.WHITE,8465005,1977-12-12,29.0,D,D,L,N.J,20072008,R,57.0,6.33,0.11,1.73,0.0,0.0,0.0,0.0,2.0,2.0,2.0
187,Colton Orr,COLTON.ORR,8468778,1982-03-03,25.0,R,F,R,NYR,20072008,R,74.0,5.73,0.08,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Connor James,CONNOR.JAMES,8470295,1982-08-25,25.0,L,F,R,PIT,20072008,R,13.0,2.13,0.16,2.31,1.0,0.0,0.0,1.0,1.0,1.0,1.0
189,Corey Locke,COREY.LOCKE,8470705,1984-05-08,23.0,C,F,L,MTL,20072008,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Corey Perry,COREY.PERRY,8470621,1985-05-16,22.0,R,F,R,ANA,20072008,R,70.0,242.57,3.47,50.79,11.0,2.0,4.0,17.0,55.0,75.0,85.0
191,Cory Murphy,CORY.MURPHY,8473924,1978-02-13,29.0,D,D,R,FLA,20072008,R,46.0,195.07,4.24,65.61,1.0,5.0,6.0,12.0,28.0,43.0,59.0
192,Cory Sarich,CORY.SARICH,8464981,1978-08-16,29.0,D,D,R,CGY,20072008,R,80.0,35.68,0.45,6.59,0.0,0.0,0.0,0.0,4.0,6.0,10.0
193,Cory Stillman,CORY.STILLMAN,8458943,1973-12-20,33.0,L,F,L,CAR,20072008,R,55.0,236.12,4.29,52.93,11.0,5.0,3.0,19.0,38.0,48.0,61.0
194,Cory Stillman,CORY.STILLMAN,8458943,1973-12-20,33.0,L,F,L,OTT,20072008,R,24.0,82.45,3.44,52.72,1.0,3.0,7.0,11.0,11.0,14.0,19.0
195,Craig Adams,CRAIG.ADAMS,8465166,1977-04-26,30.0,R,F,R,CAR,20072008,R,40.0,6.78,0.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Craig Adams,CRAIG.ADAMS,8465166,1977-04-26,30.0,R,F,R,CHI,20072008,R,34.0,4.93,0.15,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Craig Conroy,CRAIG.CONROY,8455919,1971-09-04,36.0,C,F,R,CGY,20072008,R,79.0,151.37,1.92,27.63,1.0,0.0,3.0,4.0,23.0,31.0,34.0
198,Craig MacDonald,CRAIG.MACDONALD,8465041,1977-04-07,30.0,C,F,L,T.B,20072008,R,64.0,3.88,0.06,1.08,0.0,0.0,0.0,0.0,1.0,1.0,2.0
199,Craig Rivet,CRAIG.RIVET,8459004,1974-09-13,33.0,D,D,R,S.J,20072008,R,74.0,259.67,3.51,47.0,2.0,8.0,9.0,19.0,40.0,46.0,73.0
200,Craig Weller,CRAIG.WELLER,8468647,1981-03-17,26.0,R,F,R,ARI,20072008,R,58.0,20.98,0.36,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Curtis Brown,CURTIS.BROWN,8460534,1976-02-12,31.0,C,F,L,S.J,20072008,R,33.0,5.03,0.15,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Curtis Glencross,CURTIS.GLENCROSS,8471185,1982-12-28,24.0,L,F,L,CBJ,20072008,R,36.0,55.52,1.54,20.96,1.0,0.0,1.0,2.0,6.0,8.0,9.0
203,Curtis Glencross,CURTIS.GLENCROSS,8471185,1982-12-28,24.0,L,F,L,EDM,20072008,R,26.0,0.87,0.03,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Dainius Zubrus,DAINIUS.ZUBRUS,8464977,1978-06-16,29.0,C/R,F,L,N.J,20072008,R,81.0,196.15,2.42,36.58,4.0,2.0,2.0,8.0,30.0,38.0,48.0
205,Dallas Drake,DALLAS.DRAKE,8456106,1969-02-04,38.0,R,F,L,DET,20072008,R,65.0,6.25,0.1,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Dan Boyle,DAN.BOYLE,8467096,1976-07-12,31.0,D,D,R,T.B,20072008,R,37.0,163.62,4.42,82.53,2.0,7.0,5.0,14.0,30.0,43.0,60.0
207,Dan Carcillo,DAN.CARCILLO,8470666,1985-01-28,22.0,L,F,L,ARI,20072008,R,57.0,97.6,1.71,27.19,3.0,2.0,2.0,7.0,19.0,24.0,29.0
208,Dan Fritsche,DAN.FRITSCHE,8470639,1985-07-13,22.0,C,F,R,CBJ,20072008,R,69.0,53.63,0.78,11.14,1.0,0.0,0.0,1.0,8.0,9.0,11.0
209,Dan Girardi,DAN.GIRARDI,8471958,1984-04-29,23.0,D,D,R,NYR,20072008,R,82.0,228.22,2.78,39.2,5.0,4.0,2.0,11.0,41.0,52.0,82.0
210,Dan Hamhuis,DAN.HAMHUIS,8469465,1982-12-13,24.0,D,D,L,NSH,20072008,R,80.0,166.08,2.08,28.64,1.0,3.0,3.0,7.0,30.0,41.0,56.0
211,Dan Hinote,DAN.HINOTE,8465175,1977-01-30,30.0,R,F,R,STL,20072008,R,57.0,4.35,0.08,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Dan Jancevski,DAN.JANCEVSKI,8467939,1981-06-15,26.0,D,D,L,DAL,20072008,R,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Dan Jancevski,DAN.JANCEVSKI,8467939,1981-06-15,26.0,D,D,L,T.B,20072008,R,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Dane Byers,DANE.BYERS,8471261,1986-02-21,21.0,L,F,L,NYR,20072008,R,1.0,0.05,0.05,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Daniel Alfredsson,DANIEL.ALFREDSSON,8460621,1972-12-11,34.0,R,F,R,OTT,20072008,R,70.0,294.98,4.21,63.12,9.0,9.0,7.0,25.0,66.0,79.0,107.0
216,Daniel Briere,DANIEL.BRIERE,8464975,1977-10-06,29.0,C,F,R,PHI,20072008,R,78.0,381.7,4.89,66.39,14.0,15.0,8.0,37.0,66.0,85.0,107.0
217,Daniel Cleary,DANIEL.CLEARY,8466149,1978-12-18,28.0,R,F,L,DET,20072008,R,63.0,162.82,2.58,37.63,4.0,5.0,4.0,13.0,33.0,42.0,46.0
218,Daniel Paille,DANIEL.PAILLE,8470230,1984-04-15,23.0,L,F,L,BUF,20072008,R,76.0,12.88,0.17,2.34,0.0,0.0,0.0,0.0,2.0,2.0,2.0
219,Daniel Sedin,DANIEL.SEDIN,8467875,1980-09-26,26.0,L,F,L,VAN,20072008,R,82.0,338.33,4.13,58.27,12.0,11.0,9.0,32.0,70.0,103.0,116.0
220,Daniel Winnik,DANIEL.WINNIK,8471476,1985-03-06,22.0,C,F,L,ARI,20072008,R,78.0,44.62,0.57,8.64,0.0,0.0,1.0,1.0,3.0,6.0,7.0
221,Danny Richmond,DANNY.RICHMOND,8470624,1984-08-01,23.0,D,D,L,CHI,20072008,R,7.0,0.8,0.11,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Dany Heatley,DANY.HEATLEY,8468482,1981-01-21,26.0,L/R,F,L,OTT,20072008,R,71.0,308.73,4.35,65.79,13.0,6.0,6.0,25.0,66.0,98.0,128.0
223,Darcy Hordichuk,DARCY.HORDICHUK,8468660,1980-08-10,27.0,L,F,L,NSH,20072008,R,45.0,0.28,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Darcy Tucker,DARCY.TUCKER,8459574,1975-03-15,32.0,R,F,L,TOR,20072008,R,74.0,219.12,2.96,43.01,7.0,1.0,2.0,10.0,41.0,61.0,71.0
225,Darren Haydar,DARREN.HAYDAR,8468121,1979-10-22,27.0,R,F,R,ATL,20072008,R,16.0,37.6,2.35,31.06,0.0,2.0,1.0,3.0,1.0,1.0,3.0
226,Darren Helm,DARREN.HELM,8471794,1987-01-21,20.0,C,F,L,DET,20072008,R,7.0,0.45,0.06,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Darren McCarty,DARREN.MCCARTY,8458982,1972-04-01,35.0,R,F,R,DET,20072008,R,3.0,0.35,0.12,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Darryl Bootland,DARRYL.BOOTLAND,8468732,1981-11-02,25.0,R,F,R,NYI,20072008,R,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Darryl Boyce,DARRYL.BOYCE,8470986,1984-07-07,23.0,C,F,L,TOR,20072008,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Darryl Sydor,DARRYL.SYDOR,8458172,1972-05-13,35.0,D,D,L,PIT,20072008,R,74.0,156.25,2.11,27.97,1.0,2.0,1.0,4.0,19.0,29.0,40.0
231,Dave Bolland,DAVE.BOLLAND,8471245,1986-06-05,21.0,C,F,R,CHI,20072008,R,38.0,39.95,1.05,15.58,0.0,0.0,1.0,1.0,2.0,2.0,5.0
232,David Backes,DAVID.BACKES,8470655,1984-05-01,23.0,C/R,F,R,STL,20072008,R,71.0,148.78,2.1,31.48,3.0,1.0,3.0,7.0,13.0,22.0,25.0
233,David Booth,DAVID.BOOTH,8471266,1984-11-24,22.0,L,F,L,FLA,20072008,R,71.0,125.02,1.76,28.91,1.0,1.0,0.0,2.0,29.0,41.0,50.0
234,David Brine,DAVID.BRINE,8471906,1985-01-06,22.0,C,F,L,FLA,20072008,R,9.0,1.02,0.11,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,David Clarkson,DAVID.CLARKSON,8470920,1984-03-31,23.0,R,F,R,N.J,20072008,R,80.0,44.32,0.55,8.4,0.0,1.0,1.0,2.0,7.0,13.0,13.0
236,David Hale,DAVID.HALE,8468502,1981-06-18,26.0,D,D,L,CGY,20072008,R,58.0,9.48,0.16,2.42,0.0,0.0,0.0,0.0,2.0,2.0,2.0
237,David Jones,DAVID.JONES,8470877,1984-08-10,23.0,R,F,R,COL,20072008,R,27.0,20.12,0.75,10.56,1.0,1.0,0.0,2.0,3.0,4.0,4.0
238,David Koci,DAVID.KOCI,8468626,1981-05-12,26.0,L,F,L,CHI,20072008,R,17.0,0.6,0.04,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,David Krejci,DAVID.KREJCI,8471276,1986-04-28,21.0,C,F,R,BOS,20072008,R,54.0,114.65,2.12,31.58,1.0,8.0,2.0,11.0,8.0,11.0,14.0
240,David Legwand,DAVID.LEGWAND,8467330,1980-08-17,27.0,C,F,L,NSH,20072008,R,65.0,223.98,3.45,47.03,4.0,4.0,4.0,12.0,22.0,28.0,37.0
241,David Moss,DAVID.MOSS,8469664,1981-12-28,25.0,L/R,F,R,CGY,20072008,R,41.0,32.67,0.8,11.88,0.0,0.0,0.0,0.0,7.0,8.0,9.0
242,David Perron,DAVID.PERRON,8474102,1988-05-28,19.0,L,F,R,STL,20072008,R,61.0,125.58,2.06,30.32,3.0,2.0,0.0,5.0,15.0,22.0,27.0
243,David Steckel,DAVID.STECKEL,8469483,1982-03-15,25.0,C/L,F,L,WSH,20072008,R,67.0,6.37,0.1,1.48,0.0,0.0,0.0,0.0,1.0,2.0,2.0
244,David Tanabe,DAVID.TANABE,8467889,1980-07-19,27.0,D,D,R,CAR,20072008,R,18.0,24.68,1.37,15.91,0.0,0.0,0.0,0.0,2.0,3.0,6.0
245,David Vyborny,DAVID.VYBORNY,8459455,1975-01-22,32.0,R,F,L,CBJ,20072008,R,66.0,175.15,2.65,38.35,3.0,6.0,4.0,13.0,36.0,42.0,46.0
246,Daymond Langkow,DAYMOND.LANGKOW,8462036,1976-09-27,30.0,C,F,L,CGY,20072008,R,80.0,307.87,3.85,57.02,14.0,3.0,5.0,22.0,60.0,74.0,78.0
247,Dean McAmmond,DEAN.MCAMMOND,8458536,1973-06-15,34.0,L,F,L,OTT,20072008,R,67.0,9.82,0.15,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Denis Grebeshkov,DENIS.GREBESHKOV,8470268,1983-10-11,23.0,D,D,L,EDM,20072008,R,71.0,146.95,2.07,30.3,1.0,1.0,1.0,3.0,7.0,16.0,24.0
249,Denis Tolpeko,DENIS.TOLPEKO,8473635,1985-01-29,22.0,C,F,L,PHI,20072008,R,26.0,2.22,0.09,1.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
250,Dennis Seidenberg,DENNIS.SEIDENBERG,8469619,1981-07-18,26.0,D,D,L,CAR,20072008,R,47.0,120.45,2.56,29.31,0.0,3.0,4.0,7.0,20.0,29.0,53.0
251,Dennis Wideman,DENNIS.WIDEMAN,8469770,1983-03-20,24.0,D,D,R,BOS,20072008,R,79.0,297.7,3.77,58.75,9.0,5.0,6.0,20.0,67.0,97.0,123.0
252,Derek Armstrong,DEREK.ARMSTRONG,8459064,1973-04-23,34.0,C,F,R,L.A,20072008,R,77.0,127.62,1.66,21.84,1.0,6.0,1.0,8.0,20.0,29.0,36.0
253,Derek Boogaard,DEREK.BOOGAARD,8469647,1982-06-23,25.0,L,F,L,MIN,20072008,R,33.0,1.0,0.03,0.44,0.0,0.0,0.0,0.0,2.0,2.0,2.0
254,Derek MacKenzie,DEREK.MACKENZIE,8468001,1981-06-11,26.0,C,F,L,CBJ,20072008,R,17.0,0.48,0.03,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Derek Meech,DEREK.MEECH,8470061,1984-04-21,23.0,D,D,L,DET,20072008,R,32.0,37.53,1.17,16.29,0.0,1.0,2.0,3.0,10.0,15.0,20.0
256,Derek Morris,DEREK.MORRIS,8464966,1978-08-24,29.0,D,D,R,ARI,20072008,R,81.0,168.42,2.08,31.54,2.0,5.0,3.0,10.0,31.0,45.0,83.0
257,Derek Roy,DEREK.ROY,8469485,1983-05-04,24.0,C,F,L,BUF,20072008,R,77.0,289.58,3.76,51.29,6.0,9.0,6.0,21.0,43.0,58.0,73.0
258,Derian Hatcher,DERIAN.HATCHER,8456531,1972-06-04,35.0,D,D,L,PHI,20072008,R,44.0,8.8,0.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Derick Brassard,DERICK.BRASSARD,8473544,1987-09-22,19.0,C,F,L,CBJ,20072008,R,17.0,28.78,1.69,28.93,0.0,0.0,0.0,0.0,4.0,7.0,14.0
260,Devin Setoguchi,DEVIN.SETOGUCHI,8471682,1987-01-01,20.0,R,F,R,S.J,20072008,R,44.0,100.27,2.28,30.95,3.0,0.0,0.0,3.0,22.0,25.0,30.0
261,Dick Tarnstrom,DICK.TARNSTROM,8460757,1975-01-20,32.0,D,D,L,CBJ,20072008,R,19.0,89.72,4.72,67.14,1.0,0.0,5.0,6.0,10.0,15.0,29.0
262,Dick Tarnstrom,DICK.TARNSTROM,8460757,1975-01-20,32.0,D,D,L,EDM,20072008,R,29.0,66.3,2.29,32.57,0.0,0.0,1.0,1.0,8.0,13.0,22.0
263,Dion Phaneuf,DION.PHANEUF,8470602,1985-04-10,22.0,D,D,L,CGY,20072008,R,82.0,409.5,4.99,73.24,9.0,10.0,13.0,32.0,103.0,138.0,188.0
264,Dj King,DJ.KING,8470294,1984-06-27,23.0,L,F,L,STL,20072008,R,60.0,4.28,0.07,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Dmitri Kalinin,DMITRI.KALININ,8467354,1980-07-22,27.0,D,D,L,BUF,20072008,R,46.0,95.03,2.07,28.15,1.0,2.0,0.0,3.0,16.0,21.0,26.0
266,Dominic Moore,DOMINIC.MOORE,8468575,1980-08-03,27.0,C,F,L,MIN,20072008,R,29.0,6.27,0.22,3.17,0.0,0.0,0.0,0.0,0.0,1.0,1.0
267,Dominic Moore,DOMINIC.MOORE,8468575,1980-08-03,27.0,C,F,L,TOR,20072008,R,38.0,6.17,0.16,2.49,1.0,0.0,0.0,1.0,2.0,2.0,2.0
268,Donald Brashear,DONALD.BRASHEAR,8459246,1972-01-07,35.0,L,F,L,WSH,20072008,R,80.0,13.65,0.17,2.58,0.0,0.0,0.0,0.0,0.0,1.0,1.0
269,Doug Janik,DOUG.JANIK,8467928,1980-03-26,27.0,D,D,L,T.B,20072008,R,60.0,0.38,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Doug Weight,DOUG.WEIGHT,8458361,1971-01-21,36.0,C,F,L,ANA,20072008,R,38.0,105.67,2.78,41.52,2.0,3.0,2.0,7.0,6.0,8.0,17.0
271,Doug Weight,DOUG.WEIGHT,8458361,1971-01-21,36.0,C,F,L,STL,20072008,R,29.0,104.32,3.6,50.07,0.0,3.0,0.0,3.0,15.0,21.0,26.0
272,Douglas Murray,DOUGLAS.MURRAY,8468114,1980-03-12,27.0,D,D,L,S.J,20072008,R,66.0,15.42,0.23,3.19,0.0,0.0,0.0,0.0,2.0,2.0,2.0
273,Drew Fata,DREW.FATA,8469535,1983-07-28,24.0,D,D,L,NYI,20072008,R,5.0,0.38,0.08,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Drew Larman,DREW.LARMAN,8470970,1985-05-15,22.0,C,F,R,FLA,20072008,R,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Drew Miller,DREW.MILLER,8470778,1984-02-17,23.0,L,F,L,ANA,20072008,R,26.0,7.37,0.28,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Drew Stafford,DREW.STAFFORD,8471226,1985-10-30,21.0,R,F,R,BUF,20072008,R,63.0,118.17,1.88,25.18,1.0,1.0,1.0,3.0,13.0,15.0,16.0
277,Duncan Keith,DUNCAN.KEITH,8470281,1983-07-16,24.0,D,D,L,CHI,20072008,R,80.0,169.52,2.12,28.96,1.0,5.0,0.0,6.0,20.0,25.0,33.0
278,Dustin Boyd,DUSTIN.BOYD,8471310,1986-07-16,21.0,C,F,L,CGY,20072008,R,48.0,36.13,0.75,10.64,0.0,0.0,0.0,0.0,5.0,7.0,9.0
279,Dustin Brown,DUSTIN.BROWN,8470606,1984-11-04,22.0,L,F,R,L.A,20072008,R,78.0,284.95,3.65,50.44,12.0,4.0,6.0,22.0,48.0,71.0,81.0
280,Dustin Byfuglien,DUSTIN.BYFUGLIEN,8470834,1985-03-27,22.0,D,D,R,CHI,20072008,R,66.0,249.4,3.78,52.07,7.0,3.0,7.0,17.0,46.0,65.0,81.0
281,Dustin Penner,DUSTIN.PENNER,8471208,1982-09-28,24.0,R,F,L,EDM,20072008,R,82.0,298.78,3.64,53.8,13.0,3.0,5.0,21.0,47.0,64.0,74.0
282,Duvie Westcott,DUVIE.WESTCOTT,8469442,1977-10-30,29.0,D,D,R,CBJ,20072008,R,23.0,77.97,3.39,47.87,1.0,2.0,0.0,3.0,14.0,19.0,30.0
283,Ed Jovanovski,ED.JOVANOVSKI,8460492,1976-06-26,31.0,D,D,L,ARI,20072008,R,79.0,346.0,4.38,66.5,8.0,9.0,9.0,26.0,73.0,97.0,147.0
284,Enver Lisin,ENVER.LISIN,8471263,1986-04-22,21.0,R,F,L,ARI,20072008,R,13.0,24.82,1.91,26.47,1.0,0.0,1.0,2.0,7.0,12.0,14.0
