,player,player_upper,api_id,birthday,season_age,position,position_type,shoots,team,season,session,gp,toi,toi_gp,toi_perc,g,a1,a2,points,isf,iff,icf
141,Bryan McCabe,BRYAN.MCCABE,8459462,1975-06-08,32.0,D,D,L,TOR,20072008,R,54.0,935.13,17.32,37.9,1.0,2.0,4.0,7.0,54.0,79.0,131.0
142,Bryan Smolinski,BRYAN.SMOLINSKI,8458069,1971-12-27,35.0,C,F,R,MTL,20072008,R,64.0,673.25,10.52,22.89,6.0,5.0,6.0,17.0,76.0,109.0,143.0
143,Bryan Young,BRYAN.YOUNG,8471358,1986-08-06,21.0,D,D,L,EDM,20072008,R,2.0,4.23,2.12,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Bryce Salvador,BRYCE.SALVADOR,8460626,1976-02-11,31.0,D,D,L,N.J,20072008,R,8.0,144.18,18.02,36.63,0.0,0.0,0.0,0.0,0.0,4.0,8.0
145,Bryce Salvador,BRYCE.SALVADOR,8460626,1976-02-11,31.0,D,D,L,STL,20072008,R,56.0,884.35,15.79,34.51,1.0,4.0,4.0,9.0,28.0,46.0,59.0
146,Byron Ritchie,BYRON.RITCHIE,8462197,1977-04-24,30.0,C,F,L,VAN,20072008,R,71.0,642.68,9.05,19.61,3.0,5.0,0.0,8.0,59.0,73.0,84.0
147,Cal Clutterbuck,CAL.CLUTTERBUCK,8473504,1987-11-18,19.0,R,F,R,MIN,20072008,R,2.0,14.12,7.06,13.5,0.0,0.0,0.0,0.0,0.0,2.0,3.0
148,Cam Barker,CAM.BARKER,8471216,1986-04-04,21.0,D,D,L,CHI,20072008,R,45.0,605.45,13.45,29.57,4.0,3.0,7.0,14.0,32.0,43.0,65.0
149,Cam Janssen,CAM.JANSSEN,8470123,1984-04-15,23.0,R,F,R,STL,20072008,R,12.0,84.85,7.07,14.76,0.0,1.0,0.0,1.0,9.0,12.0,12.0
150,Carlo Colaiacovo,CARLO.COLAIACOVO,8469470,1983-01-27,24.0,D,D,L,TOR,20072008,R,28.0,413.3,14.76,31.35,2.0,2.0,2.0,6.0,26.0,33.0,51.0
151,Casey Borer,CASEY.BORER,8471282,1985-07-28,22.0,D,D,L,CAR,20072008,R,11.0,141.9,12.9,27.46,1.0,0.0,0.0,1.0,4.0,5.0,11.0
152,Chad Kilger,CHAD.KILGER,8462035,1976-11-27,30.0,L,F,L,TOR,20072008,R,53.0,538.73,10.16,22.34,9.0,5.0,2.0,16.0,68.0,105.0,123.0
153,Chad Larose,CHAD.LAROSE,8469812,1982-03-27,25.0,C,F,R,CAR,20072008,R,58.0,675.92,11.65,26.26,9.0,8.0,2.0,19.0,103.0,132.0,170.0
154,Chris Bourque,CHRIS.BOURQUE,8471246,1986-01-29,21.0,L,F,L,WSH,20072008,R,4.0,29.32,7.33,15.56,0.0,0.0,0.0,0.0,3.0,3.0,5.0
155,Chris Campoli,CHRIS.CAMPOLI,8470329,1984-07-09,23.0,D,D,L,NYI,20072008,R,46.0,642.23,13.96,30.76,0.0,3.0,2.0,5.0,32.0,48.0,68.0
156,Chris Chelios,CHRIS.CHELIOS,8446053,1962-01-25,45.0,D,D,R,DET,20072008,R,69.0,864.48,12.53,27.24,3.0,4.0,5.0,12.0,56.0,96.0,145.0
157,Chris Clark,CHRIS.CLARK,8460567,1976-03-08,31.0,R,F,R,WSH,20072008,R,18.0,231.33,12.85,28.78,4.0,1.0,1.0,6.0,21.0,35.0,43.0
158,Chris Conner,CHRIS.CONNER,8472368,1983-12-23,23.0,R,F,L,DAL,20072008,R,22.0,240.95,10.95,22.94,3.0,1.0,1.0,5.0,24.0,31.0,35.0
159,Chris Drury,CHRIS.DRURY,8460562,1976-08-20,31.0,C,F,R,NYR,20072008,R,82.0,1022.2,12.47,26.66,13.0,10.0,4.0,27.0,132.0,173.0,205.0
160,Chris Gratton,CHRIS.GRATTON,8459425,1975-07-05,32.0,C,F,L,T.B,20072008,R,60.0,616.3,10.27,21.46,8.0,2.0,6.0,16.0,73.0,100.0,123.0
161,Chris Higgins,CHRIS.HIGGINS,8470274,1983-06-02,24.0,C/L,F,L,MTL,20072008,R,82.0,1065.35,12.99,28.05,14.0,8.0,3.0,25.0,173.0,232.0,285.0
162,Chris Kelly,CHRIS.KELLY,8467967,1980-11-11,26.0,C,F,L,OTT,20072008,R,75.0,929.67,12.4,26.96,9.0,9.0,7.0,25.0,96.0,130.0,171.0
163,Chris Kunitz,CHRIS.KUNITZ,8470543,1979-09-26,27.0,L,F,L,ANA,20072008,R,82.0,1035.8,12.63,27.64,11.0,17.0,4.0,32.0,141.0,196.0,240.0
164,Chris Minard,CHRIS.MINARD,8470383,1981-11-18,25.0,L,F,L,PIT,20072008,R,15.0,54.65,3.64,7.95,1.0,0.0,0.0,1.0,9.0,12.0,13.0
165,Chris Neil,CHRIS.NEIL,8467493,1979-06-18,28.0,R,F,R,OTT,20072008,R,68.0,761.93,11.2,24.28,6.0,11.0,3.0,20.0,71.0,97.0,124.0
166,Chris Phillips,CHRIS.PHILLIPS,8464956,1978-03-09,29.0,D,D,L,OTT,20072008,R,81.0,1414.7,17.47,37.99,4.0,2.0,7.0,13.0,70.0,89.0,149.0
167,Chris Pronger,CHRIS.PRONGER,8459424,1974-10-10,32.0,D,D,L,ANA,20072008,R,72.0,1199.52,16.66,36.44,4.0,2.0,3.0,9.0,102.0,141.0,210.0
168,Chris Simon,CHRIS.SIMON,8458031,1972-01-30,35.0,L,F,L,MIN,20072008,R,10.0,61.52,6.15,12.99,0.0,0.0,0.0,0.0,5.0,6.0,7.0
169,Chris Simon,CHRIS.SIMON,8458031,1972-01-30,35.0,L,F,L,NYI,20072008,R,28.0,187.7,6.7,15.05,1.0,2.0,0.0,3.0,16.0,20.0,29.0
170,Chris Thorburn,CHRIS.THORBURN,8469501,1983-06-03,24.0,C/R,F,R,ATL,20072008,R,73.0,637.15,8.73,18.33,5.0,6.0,6.0,17.0,71.0,89.0,102.0
171,Christian Backman,CHRISTIAN.BACKMAN,8467348,1980-04-28,27.0,D,D,L,NYR,20072008,R,18.0,279.5,15.53,31.58,1.0,2.0,2.0,5.0,16.0,21.0,31.0
172,Christian Backman,CHRISTIAN.BACKMAN,8467348,1980-04-28,27.0,D,D,L,STL,20072008,R,45.0,687.72,15.28,33.26,1.0,2.0,5.0,8.0,22.0,34.0,55.0
173,Christian Ehrhoff,CHRISTIAN.EHRHOFF,8469555,1982-07-06,25.0,D,D,L,S.J,20072008,R,77.0,1281.1,16.64,35.52,0.0,3.0,12.0,15.0,69.0,130.0,192.0
174,Christoph Schubert,CHRISTOPH.SCHUBERT,8469575,1982-02-05,25.0,D,D,L,OTT,20072008,R,82.0,766.5,9.35,20.31,7.0,4.0,6.0,17.0,97.0,122.0,162.0
175,Chuck Kobasew,CHUCK.KOBASEW,8469467,1982-04-17,25.0,R,F,R,BOS,20072008,R,73.0,949.7,13.01,27.44,9.0,7.0,4.0,20.0,102.0,127.0,154.0
176,Clarke MacArthur,CLARKE.MACARTHUR,8470667,1985-04-06,22.0,L,F,L,BUF,20072008,R,37.0,467.03,12.62,26.6,8.0,5.0,2.0,15.0,50.0,64.0,80.0
177,Claude Giroux,CLAUDE.GIROUX,8473512,1988-01-12,19.0,R,F,R,PHI,20072008,R,2.0,16.52,8.26,17.3,0.0,0.0,0.0,0.0,2.0,2.0,2.0
178,Clay Wilson,CLAY.WILSON,8472262,1983-04-05,24.0,D,D,L,CBJ,20072008,R,7.0,84.97,12.14,26.27,1.0,0.0,0.0,1.0,8.0,10.0,16.0
179,Cody Bass,CODY.BASS,8471760,1987-01-07,20.0,C,F,R,OTT,20072008,R,21.0,104.25,4.96,10.57,1.0,1.0,0.0,2.0,10.0,12.0,13.0
180,Cody McCormick,CODY.MCCORMICK,8469591,1983-04-18,24.0,C,F,R,COL,20072008,R,40.0,408.87,10.22,21.5,2.0,1.0,1.0,4.0,44.0,60.0,81.0
181,Cody McLeod,CODY.MCLEOD,8471657,1984-06-26,23.0,L,F,L,COL,20072008,R,49.0,469.92,9.59,19.92,4.0,2.0,3.0,9.0,58.0,76.0,79.0
182,Colby Armstrong,COLBY.ARMSTRONG,8469474,1982-11-23,24.0,R,F,R,ATL,20072008,R,18.0,229.07,12.73,26.86,3.0,2.0,2.0,7.0,24.0,32.0,39.0
183,Colby Armstrong,COLBY.ARMSTRONG,8469474,1982-11-23,24.0,R,F,R,PIT,20072008,R,54.0,665.43,12.32,27.0,8.0,6.0,7.0,21.0,74.0,103.0,123.0
184,Colin Fraser,COLIN.FRASER,8470662,1985-01-28,22.0,C,F,L,CHI,20072008,R,5.0,37.28,7.46,16.97,0.0,0.0,0.0,0.0,3.0,3.0,4.0
185,Colin Stuart,COLIN.STUART,8469582,1982-07-08,25.0,L,F,L,ATL,20072008,R,18.0,207.88,11.55,23.91,2.0,1.0,1.0,4.0,18.0,23.0,26.0
186,Colin White,COLIN.WHITE,8465005,1977-12-12,29.0,D,D,L,N.J,20072008,R,57.0,915.28,16.06,33.49,2.0,3.0,5.0,10.0,23.0,42.0,72.0
187,Colton Orr,COLTON.ORR,8468778,1982-03-03,25.0,R,F,R,NYR,20072008,R,74.0,568.5,7.68,16.42,1.0,1.0,0.0,2.0,24.0,37.0,50.0
188,Connor James,CONNOR.JAMES,8470295,1982-08-25,25.0,L,F,R,PIT,20072008,R,13.0,90.27,6.94,15.42,0.0,0.0,0.0,0.0,8.0,9.0,14.0
189,Corey Locke,COREY.LOCKE,8470705,1984-05-08,23.0,C,F,L,MTL,20072008,R,1.0,5.98,5.98,11.73,0.0,0.0,0.0,0.0,1.0,1.0,2.0
190,Corey Perry,COREY.PERRY,8470621,1985-05-16,22.0,R,F,R,ANA,20072008,R,70.0,985.25,14.07,30.96,16.0,14.0,5.0,35.0,140.0,204.0,233.0
191,Cory Murphy,CORY.MURPHY,8473924,1978-02-13,29.0,D,D,R,FLA,20072008,R,47.0,512.72,10.91,23.4,1.0,1.0,2.0,4.0,37.0,50.0,74.0
192,Cory Sarich,CORY.SARICH,8464981,1978-08-16,29.0,D,D,R,CGY,20072008,R,80.0,1196.42,14.96,32.65,2.0,1.0,2.0,5.0,50.0,87.0,121.0
193,Cory Stillman,CORY.STILLMAN,8458943,1973-12-20,33.0,L,F,L,CAR,20072008,R,55.0,770.77,14.01,31.25,9.0,6.0,8.0,23.0,79.0,118.0,149.0
194,Cory Stillman,CORY.STILLMAN,8458943,1973-12-20,33.0,L,F,L,OTT,20072008,R,24.0,294.93,12.29,26.69,2.0,3.0,2.0,7.0,29.0,42.0,53.0
195,Craig Adams,CRAIG.ADAMS,8465166,1977-04-26,30.0,R,F,R,CAR,20072008,R,40.0,300.08,7.5,16.92,2.0,1.0,2.0,5.0,29.0,43.0,59.0
196,Craig Adams,CRAIG.ADAMS,8465166,1977-04-26,30.0,R,F,R,CHI,20072008,R,35.0,311.62,8.9,19.32,0.0,0.0,2.0,2.0,22.0,30.0,35.0
197,Craig Conroy,CRAIG.CONROY,8455919,1971-09-04,36.0,C,F,R,CGY,20072008,R,79.0,987.22,12.5,27.39,11.0,7.0,9.0,27.0,86.0,117.0,148.0
198,Craig MacDonald,CRAIG.MACDONALD,8465041,1977-04-07,30.0,C,F,L,T.B,20072008,R,65.0,563.18,8.66,18.02,2.0,5.0,3.0,10.0,75.0,99.0,122.0
199,Craig Rivet,CRAIG.RIVET,8459004,1974-09-13,33.0,D,D,R,S.J,20072008,R,74.0,1116.73,15.09,32.45,3.0,2.0,9.0,14.0,58.0,86.0,135.0
200,Craig Weller,CRAIG.WELLER,8468647,1981-03-17,26.0,R,F,R,ARI,20072008,R,59.0,586.32,9.94,20.96,3.0,3.0,5.0,11.0,71.0,94.0,110.0
201,Curtis Brown,CURTIS.BROWN,8460534,1976-02-12,31.0,C,F,L,S.J,20072008,R,33.0,277.65,8.41,17.68,5.0,2.0,2.0,9.0,36.0,45.0,56.0
202,Curtis Glencross,CURTIS.GLENCROSS,8471185,1982-12-28,24.0,L,F,L,CBJ,20072008,R,36.0,373.68,10.38,23.1,5.0,4.0,1.0,10.0,57.0,73.0,90.0
203,Curtis Glencross,CURTIS.GLENCROSS,8471185,1982-12-28,24.0,L,F,L,EDM,20072008,R,26.0,264.68,10.18,21.72,9.0,1.0,3.0,13.0,41.0,56.0,71.0
204,Dainius Zubrus,DAINIUS.ZUBRUS,8464977,1978-06-16,29.0,C/R,F,L,N.J,20072008,R,82.0,1071.7,13.07,27.61,9.0,12.0,9.0,30.0,95.0,138.0,184.0
205,Dallas Drake,DALLAS.DRAKE,8456106,1969-02-04,38.0,R,F,L,DET,20072008,R,65.0,562.0,8.65,18.94,2.0,2.0,0.0,4.0,40.0,53.0,68.0
206,Dan Boyle,DAN.BOYLE,8467096,1976-07-12,31.0,D,D,R,T.B,20072008,R,37.0,732.8,19.81,40.99,2.0,4.0,5.0,11.0,38.0,60.0,90.0
207,Dan Carcillo,DAN.CARCILLO,8470666,1985-01-28,22.0,L,F,L,ARI,20072008,R,57.0,610.8,10.72,23.06,9.0,4.0,2.0,15.0,86.0,124.0,147.0
208,Dan Fritsche,DAN.FRITSCHE,8470639,1985-07-13,22.0,C,F,R,CBJ,20072008,R,69.0,747.38,10.83,23.65,7.0,9.0,3.0,19.0,97.0,119.0,136.0
209,Dan Girardi,DAN.GIRARDI,8471958,1984-04-29,23.0,D,D,R,NYR,20072008,R,82.0,1287.17,15.7,33.57,5.0,5.0,6.0,16.0,101.0,146.0,216.0
210,Dan Hamhuis,DAN.HAMHUIS,8469465,1982-12-13,24.0,D,D,L,NSH,20072008,R,80.0,1316.03,16.45,35.7,3.0,2.0,9.0,14.0,89.0,121.0,196.0
211,Dan Hinote,DAN.HINOTE,8465175,1977-01-30,30.0,R,F,R,STL,20072008,R,58.0,492.18,8.49,18.17,5.0,3.0,2.0,10.0,40.0,50.0,58.0
212,Dan Jancevski,DAN.JANCEVSKI,8467939,1981-06-15,26.0,D,D,L,DAL,20072008,R,2.0,18.3,9.15,19.77,0.0,0.0,0.0,0.0,3.0,3.0,3.0
213,Dan Jancevski,DAN.JANCEVSKI,8467939,1981-06-15,26.0,D,D,L,T.B,20072008,R,2.0,4.55,2.28,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Dane Byers,DANE.BYERS,8471261,1986-02-21,21.0,L,F,L,NYR,20072008,R,1.0,5.03,5.03,11.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Daniel Alfredsson,DANIEL.ALFREDSSON,8460621,1972-12-11,34.0,R,F,R,OTT,20072008,R,70.0,1040.65,14.87,32.41,21.0,17.0,13.0,51.0,122.0,170.0,217.0
216,Daniel Briere,DANIEL.BRIERE,8464975,1977-10-06,29.0,C,F,R,PHI,20072008,R,79.0,1082.92,13.71,30.16,16.0,10.0,6.0,32.0,113.0,141.0,188.0
217,Daniel Cleary,DANIEL.CLEARY,8466149,1978-12-18,28.0,R,F,L,DET,20072008,R,63.0,769.33,12.21,26.39,15.0,6.0,7.0,28.0,128.0,172.0,205.0
218,Daniel Paille,DANIEL.PAILLE,8470230,1984-04-15,23.0,L,F,L,BUF,20072008,R,76.0,852.57,11.22,24.19,15.0,11.0,5.0,31.0,95.0,125.0,152.0
219,Daniel Sedin,DANIEL.SEDIN,8467875,1980-09-26,26.0,L,F,L,VAN,20072008,R,82.0,1169.63,14.26,30.98,16.0,14.0,9.0,39.0,172.0,222.0,277.0
220,Daniel Winnik,DANIEL.WINNIK,8471476,1985-03-06,22.0,C,F,L,ARI,20072008,R,79.0,884.2,11.19,23.81,11.0,4.0,8.0,23.0,114.0,139.0,164.0
221,Danny Richmond,DANNY.RICHMOND,8470624,1984-08-01,23.0,D,D,L,CHI,20072008,R,7.0,59.95,8.56,18.36,0.0,0.0,0.0,0.0,2.0,2.0,4.0
222,Dany Heatley,DANY.HEATLEY,8468482,1981-01-21,26.0,L/R,F,L,OTT,20072008,R,71.0,1170.4,16.48,35.88,26.0,13.0,12.0,51.0,154.0,203.0,263.0
223,Darcy Hordichuk,DARCY.HORDICHUK,8468660,1980-08-10,27.0,L,F,L,NSH,20072008,R,45.0,230.95,5.13,11.09,1.0,2.0,0.0,3.0,18.0,27.0,29.0
224,Darcy Tucker,DARCY.TUCKER,8459574,1975-03-15,32.0,R,F,L,TOR,20072008,R,74.0,926.17,12.52,27.2,10.0,8.0,4.0,22.0,105.0,152.0,195.0
225,Darren Haydar,DARREN.HAYDAR,8468121,1979-10-22,27.0,R,F,R,ATL,20072008,R,16.0,148.83,9.3,20.37,1.0,3.0,1.0,5.0,11.0,12.0,21.0
226,Darren Helm,DARREN.HELM,8471794,1987-01-21,20.0,C,F,L,DET,20072008,R,7.0,46.8,6.69,15.19,0.0,0.0,0.0,0.0,7.0,10.0,10.0
227,Darren McCarty,DARREN.MCCARTY,8458982,1972-04-01,35.0,R,F,R,DET,20072008,R,3.0,22.65,7.55,17.57,0.0,1.0,0.0,1.0,3.0,3.0,3.0
228,Darryl Bootland,DARRYL.BOOTLAND,8468732,1981-11-02,25.0,R,F,R,NYI,20072008,R,4.0,18.17,4.54,10.05,0.0,1.0,0.0,1.0,3.0,3.0,4.0
229,Darryl Boyce,DARRYL.BOYCE,8470986,1984-07-07,23.0,C,F,L,TOR,20072008,R,1.0,3.22,3.22,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Darryl Sydor,DARRYL.SYDOR,8458172,1972-05-13,35.0,D,D,L,PIT,20072008,R,74.0,1035.55,13.99,30.75,0.0,2.0,6.0,8.0,40.0,66.0,88.0
231,Dave Bolland,DAVE.BOLLAND,8471245,1986-06-05,21.0,C,F,R,CHI,20072008,R,39.0,415.97,10.67,23.68,4.0,9.0,3.0,16.0,45.0,57.0,65.0
232,David Backes,DAVID.BACKES,8470655,1984-05-01,23.0,C/R,F,R,STL,20072008,R,72.0,857.42,11.91,25.69,9.0,6.0,8.0,23.0,109.0,143.0,171.0
233,David Booth,DAVID.BOOTH,8471266,1984-11-24,22.0,L,F,L,FLA,20072008,R,73.0,978.68,13.41,28.52,20.0,10.0,7.0,37.0,187.0,247.0,305.0
234,David Brine,DAVID.BRINE,8471906,1985-01-06,22.0,C,F,L,FLA,20072008,R,9.0,52.13,5.79,12.73,0.0,0.0,1.0,1.0,3.0,4.0,8.0
235,David Clarkson,DAVID.CLARKSON,8470920,1984-03-31,23.0,R,F,R,N.J,20072008,R,81.0,923.2,11.4,24.05,8.0,7.0,4.0,19.0,143.0,197.0,228.0
236,David Hale,DAVID.HALE,8468502,1981-06-18,26.0,D,D,L,CGY,20072008,R,58.0,742.55,12.8,27.87,0.0,0.0,2.0,2.0,32.0,56.0,81.0
237,David Jones,DAVID.JONES,8470877,1984-08-10,23.0,R,F,R,COL,20072008,R,27.0,281.57,10.43,22.29,1.0,3.0,0.0,4.0,33.0,42.0,53.0
238,David Koci,DAVID.KOCI,8468626,1981-05-12,26.0,L,F,L,CHI,20072008,R,17.0,58.1,3.42,7.57,0.0,0.0,0.0,0.0,2.0,2.0,3.0
239,David Krejci,DAVID.KREJCI,8471276,1986-04-28,21.0,C,F,R,BOS,20072008,R,55.0,675.32,12.28,25.78,4.0,6.0,4.0,14.0,63.0,75.0,90.0
240,David Legwand,DAVID.LEGWAND,8467330,1980-08-17,27.0,C,F,L,NSH,20072008,R,65.0,803.95,12.37,26.98,11.0,9.0,7.0,27.0,104.0,125.0,148.0
241,David Moss,DAVID.MOSS,8469664,1981-12-28,25.0,L/R,F,R,CGY,20072008,R,41.0,426.9,10.41,22.75,4.0,5.0,2.0,11.0,53.0,77.0,97.0
242,David Perron,DAVID.PERRON,8474102,1988-05-28,19.0,L,F,R,STL,20072008,R,62.0,644.22,10.39,22.5,9.0,9.0,3.0,21.0,51.0,73.0,90.0
243,David Steckel,DAVID.STECKEL,8469483,1982-03-15,25.0,C/L,F,L,WSH,20072008,R,67.0,639.47,9.54,20.53,5.0,4.0,2.0,11.0,55.0,81.0,111.0
244,David Tanabe,DAVID.TANABE,8467889,1980-07-19,27.0,D,D,R,CAR,20072008,R,18.0,176.8,9.82,22.23,1.0,0.0,1.0,2.0,8.0,11.0,19.0
245,David Vyborny,DAVID.VYBORNY,8459455,1975-01-22,32.0,R,F,L,CBJ,20072008,R,66.0,727.28,11.02,24.04,4.0,2.0,6.0,12.0,60.0,75.0,93.0
246,Daymond Langkow,DAYMOND.LANGKOW,8462036,1976-09-27,30.0,C,F,L,CGY,20072008,R,80.0,1157.57,14.47,31.54,14.0,19.0,6.0,39.0,139.0,193.0,230.0
247,Dean McAmmond,DEAN.MCAMMOND,8458536,1973-06-15,34.0,L,F,L,OTT,20072008,R,68.0,679.27,9.99,21.63,6.0,6.0,5.0,17.0,58.0,80.0,110.0
248,Denis Grebeshkov,DENIS.GREBESHKOV,8470268,1983-10-11,23.0,D,D,L,EDM,20072008,R,71.0,957.6,13.49,28.95,2.0,5.0,8.0,15.0,27.0,43.0,77.0
249,Denis Tolpeko,DENIS.TOLPEKO,8473635,1985-01-29,22.0,C,F,L,PHI,20072008,R,26.0,211.2,8.12,18.53,1.0,2.0,2.0,5.0,24.0,38.0,49.0
250,Dennis Seidenberg,DENNIS.SEIDENBERG,8469619,1981-07-18,26.0,D,D,L,CAR,20072008,R,47.0,666.25,14.18,32.44,0.0,4.0,3.0,7.0,55.0,74.0,118.0
251,Dennis Wideman,DENNIS.WIDEMAN,8469770,1983-03-20,24.0,D,D,R,BOS,20072008,R,80.0,1455.18,18.19,38.35,4.0,4.0,6.0,14.0,98.0,163.0,238.0
252,Derek Armstrong,DEREK.ARMSTRONG,8459064,1973-04-23,34.0,C,F,R,L.A,20072008,R,77.0,877.03,11.39,24.6,7.0,11.0,8.0,26.0,95.0,127.0,152.0
253,Derek Boogaard,DEREK.BOOGAARD,8469647,1982-06-23,25.0,L,F,L,MIN,20072008,R,33.0,126.72,3.84,8.46,0.0,0.0,0.0,0.0,3.0,6.0,7.0
254,Derek MacKenzie,DEREK.MACKENZIE,8468001,1981-06-11,26.0,C,F,L,CBJ,20072008,R,17.0,127.37,7.49,16.48,2.0,0.0,0.0,2.0,19.0,26.0,29.0
255,Derek Meech,DEREK.MEECH,8470061,1984-04-21,23.0,D,D,L,DET,20072008,R,32.0,345.62,10.8,23.74,0.0,0.0,0.0,0.0,34.0,43.0,62.0
256,Derek Morris,DEREK.MORRIS,8464966,1978-08-24,29.0,D,D,R,ARI,20072008,R,82.0,1321.4,16.11,34.23,5.0,6.0,2.0,13.0,94.0,134.0,180.0
257,Derek Roy,DEREK.ROY,8469485,1983-05-04,24.0,C,F,L,BUF,20072008,R,77.0,1094.77,14.22,30.78,21.0,17.0,12.0,50.0,151.0,198.0,249.0
258,Derian Hatcher,DERIAN.HATCHER,8456531,1972-06-04,35.0,D,D,L,PHI,20072008,R,44.0,736.32,16.73,37.02,2.0,2.0,2.0,6.0,23.0,30.0,52.0
259,Derick Brassard,DERICK.BRASSARD,8473544,1987-09-22,19.0,C,F,L,CBJ,20072008,R,17.0,124.25,7.31,15.39,1.0,0.0,1.0,2.0,9.0,10.0,15.0
260,Devin Setoguchi,DEVIN.SETOGUCHI,8471682,1987-01-01,20.0,R,F,R,S.J,20072008,R,44.0,520.63,11.83,25.05,8.0,6.0,0.0,14.0,79.0,110.0,133.0
261,Dick Tarnstrom,DICK.TARNSTROM,8460757,1975-01-20,32.0,D,D,L,CBJ,20072008,R,19.0,260.97,13.74,29.52,1.0,0.0,2.0,3.0,10.0,18.0,26.0
262,Dick Tarnstrom,DICK.TARNSTROM,8460757,1975-01-20,32.0,D,D,L,EDM,20072008,R,29.0,425.63,14.68,32.21,1.0,2.0,0.0,3.0,12.0,23.0,35.0
263,Dion Phaneuf,DION.PHANEUF,8470602,1985-04-10,22.0,D,D,L,CGY,20072008,R,82.0,1497.58,18.26,39.94,6.0,10.0,10.0,26.0,147.0,217.0,321.0
264,Dj King,DJ.KING,8470294,1984-06-27,23.0,L,F,L,STL,20072008,R,61.0,335.07,5.49,11.76,3.0,2.0,1.0,6.0,36.0,39.0,45.0
265,Dmitri Kalinin,DMITRI.KALININ,8467354,1980-07-22,27.0,D,D,L,BUF,20072008,R,46.0,642.52,13.97,30.28,0.0,1.0,4.0,5.0,43.0,62.0,86.0
266,Dominic Moore,DOMINIC.MOORE,8468575,1980-08-03,27.0,C,F,L,MIN,20072008,R,29.0,311.6,10.74,23.35,1.0,1.0,1.0,3.0,25.0,36.0,53.0
267,Dominic Moore,DOMINIC.MOORE,8468575,1980-08-03,27.0,C,F,L,TOR,20072008,R,38.0,461.77,12.15,25.88,3.0,5.0,3.0,11.0,67.0,92.0,114.0
268,Donald Brashear,DONALD.BRASHEAR,8459246,1972-01-07,35.0,L,F,L,WSH,20072008,R,80.0,612.0,7.65,16.47,5.0,2.0,1.0,8.0,58.0,84.0,100.0
269,Doug Janik,DOUG.JANIK,8467928,1980-03-26,27.0,D,D,L,T.B,20072008,R,61.0,548.23,8.99,18.82,1.0,2.0,1.0,4.0,23.0,36.0,61.0
270,Doug Weight,DOUG.WEIGHT,8458361,1971-01-21,36.0,C,F,L,ANA,20072008,R,38.0,396.98,10.45,22.64,3.0,2.0,1.0,6.0,42.0,55.0,67.0
271,Doug Weight,DOUG.WEIGHT,8458361,1971-01-21,36.0,C,F,L,STL,20072008,R,29.0,352.18,12.14,27.27,4.0,2.0,2.0,8.0,32.0,49.0,55.0
272,Douglas Murray,DOUGLAS.MURRAY,8468114,1980-03-12,27.0,D,D,L,S.J,20072008,R,66.0,979.78,14.85,31.65,1.0,4.0,3.0,8.0,45.0,70.0,113.0
273,Drew Fata,DREW.FATA,8469535,1983-07-28,24.0,D,D,L,NYI,20072008,R,5.0,75.25,15.05,30.7,0.0,0.0,1.0,1.0,3.0,6.0,9.0
274,Drew Larman,DREW.LARMAN,8470970,1985-05-15,22.0,C,F,R,FLA,20072008,R,6.0,35.27,5.88,12.07,0.0,0.0,1.0,1.0,1.0,3.0,4.0
275,Drew Miller,DREW.MILLER,8470778,1984-02-17,23.0,L,F,L,ANA,20072008,R,26.0,259.0,9.96,21.92,2.0,1.0,2.0,5.0,28.0,39.0,43.0
276,Drew Stafford,DREW.STAFFORD,8471226,1985-10-30,21.0,R,F,R,BUF,20072008,R,63.0,719.73,11.42,24.78,15.0,12.0,8.0,35.0,87.0,114.0,141.0
277,Duncan Keith,DUNCAN.KEITH,8470281,1983-07-16,24.0,D,D,L,CHI,20072008,R,81.0,1507.6,18.61,41.19,10.0,7.0,5.0,22.0,113.0,144.0,210.0
278,Dustin Boyd,DUSTIN.BOYD,8471310,1986-07-16,21.0,C,F,L,CGY,20072008,R,48.0,412.83,8.6,18.8,7.0,4.0,1.0,12.0,40.0,53.0,69.0
279,Dustin Brown,DUSTIN.BROWN,8470606,1984-11-04,22.0,L,F,R,L.A,20072008,R,78.0,1119.48,14.35,30.77,17.0,8.0,4.0,29.0,152.0,203.0,269.0
280,Dustin Byfuglien,DUSTIN.BYFUGLIEN,8470834,1985-03-27,22.0,D,D,R,CHI,20072008,R,67.0,860.27,12.84,28.44,12.0,4.0,3.0,19.0,107.0,151.0,187.0
281,Dustin Penner,DUSTIN.PENNER,8471208,1982-09-28,24.0,R,F,L,EDM,20072008,R,82.0,1076.0,13.12,28.17,10.0,5.0,8.0,23.0,149.0,211.0,261.0
282,Duvie Westcott,DUVIE.WESTCOTT,8469442,1977-10-30,29.0,D,D,R,CBJ,20072008,R,23.0,275.97,12.0,26.5,0.0,0.0,1.0,1.0,11.0,17.0,28.0
283,Ed Jovanovski,ED.JOVANOVSKI,8460492,1976-06-26,31.0,D,D,L,ARI,20072008,R,80.0,1382.4,17.28,36.61,4.0,4.0,14.0,22.0,157.0,208.0,291.0
